"id_empresa","ciiu","sector","clase_riesgo","n_trabajadores","ciudad","departamento","antiguedad_meses","prima_anual","fecha_afiliacion"
"E01582","9529","TIC",1,31,"Medellin","Antioquia",238,760672,2005-06-15
"E01583","5444","Servicios profesionales",2,36,"Medellin","Antioquia",182,2006187,2010-01-20
"E01584","2885","TIC",1,18,"Cali","Valle",116,596824,2015-06-23
"E01585","1172","Administracion publica",2,21,"Medellin","Antioquia",182,983163,2010-01-20
"E01586","8281","Alojamiento y comida",4,17,"Barranquilla","Atlantico",114,3902775,2015-08-22
"E01587","5902","Mineria",5,81,"Barranquilla","Atlantico",78,20463988,2018-08-06
"E01588","6599","Energia",5,10,"Bucaramanga","Santander",140,,2013-07-03
"E01589","6520","Alojamiento y comida",2,57,"Manizales","Caldas",152,3435036,2012-07-08
"E01590","4420","Inmobiliario",1,14,"Bogota","Cundinamarca",70,371474,2019-04-03
"E01591","2212","Servicios profesionales",1,107,"Bucaramanga","Santander",35,3653199,2022-02-16
"E01592","5918","Financiero",1,21,"Barranquilla","Atlantico",138,491062,2013-09-01
"E01593","4439","Inmobiliario",2,10,"Barranquilla","Atlantico",152,469696,2012-07-08
"E01594","7349","Alojamiento y comida",3,15,"Bogota","Cundinamarca",228,2089823,2006-04-11
"E01595","6046","Comercio",3,64,,,224,8332942,2006-08-09
"E01596","3258","Salud",3,26,"Bogota","Cundinamarca",201,3007689,2008-06-29
"E01597","7132","TIC",1,41,"Cali","Valle",11,946974,2024-02-06
"E01598","3326","Mineria",5,33,"Bogota","Cundinamarca",226,10078706,2006-06-10
"E01599","2529","TIC",1,8,"Cali","Valle",23,144212,2023-02-11
"E01600","7856","Financiero",1,15,"Cali","Valle",165,370253,2011-06-14
"E01601","6381","Financiero",1,87,"Bogota","Cundinamarca",110,2087072,2015-12-20
"E01602","8089","Financiero",2,14,"Bucaramanga","Santander",76,716203,2018-10-05
"E01603","5748","Comercio",3,18,"Bogota","Cundinamarca",190,2008392,2009-05-25
"E01604","7826","Energia",3,6,"Bucaramanga","Santander",227,838394,2006-05-11
"E01605","9569","Transporte",4,32,"Cali","Valle",109,5789541,2016-01-19
"E01606","9323","Comercio",3,9,"Barranquilla","Atlantico",137,,2013-10-01
"E01607","7908","Manufactura",4,20,"Medellin","Antioquia",63,4245516,2019-10-30
"E01608","7132","Transporte",4,51,"Medellin","Antioquia",105,10668157,2016-05-18
"E01609","2001","Alojamiento y comida",2,102,"Bogota","Cundinamarca",34,,2022-03-18
"E01610","6411","TIC",2,19,"Barranquilla","Atlantico",224,1007443,2006-08-09
"E01611","1972","Manufactura",4,61,"Medellin","Antioquia",192,13665942,2009-03-26
"E01612","6740","Construccion",5,23,"Manizales","Caldas",20,,2023-05-12
"E01613","9459","Comercio",3,61,"Barranquilla","Atlantico",39,8233512,2021-10-19
"E01614","1181","Manufactura",4,31,"Bogota","Cundinamarca",168,8148623,2011-03-16
"E01615","8586","Construccion",5,19,"Bogota","Cundinamarca",207,6196322,2008-01-01
"E01616","6736","Mineria",5,6,"Medellin","Antioquia",42,1621577,2021-07-21
"E01617","1282","Comercio",3,42,"Barranquilla","Atlantico",206,5950890,2008-01-31
"E01618","8468","Transporte",4,74,"Bogota","Cundinamarca",59,15141717,2020-02-27
"E01619","4163","Inmobiliario",1,8,"Bucaramanga","Santander",79,208733,2018-07-07
"E01620","1066","TIC",1,19,"Barranquilla","Atlantico",124,423945,2014-10-26
"E01621","5299","Comercio",3,17,"Bogota","Cundinamarca",129,3186567,2014-05-29
"E01622","6920","Comercio",2,53,"Medellin","Antioquia",170,2468730,2011-01-15
"E01623","3953","Energia",4,55,"Pereira","Risaralda",156,11479325,2012-03-10
"E01624","9239","Mineria",5,42,"Bogota","Cundinamarca",52,12383802,2020-09-24
"E01625","2315","Agricultura",4,28,"Barranquilla","Atlantico",122,5187196,2014-12-25
"E01626","1064","Servicios profesionales",1,63,"Bogota","Cundinamarca",203,1395156,2008-04-30
"E01627","5751","Alojamiento y comida",4,24,"Barranquilla","Atlantico",54,4941278,2020-07-26
"E01628","5686","Financiero",1,14,"Cali","Valle",79,,2018-07-07
"E01629","5015","Comercio",3,153,"Bogota","Cundinamarca",96,23009557,2017-02-12
"E01630","7044","Educacion",3,34,"Bogota","Cundinamarca",196,4867746,2008-11-26
"E01631","2793","Servicios profesionales",1,31,,,66,772778,2019-08-01
"E01632","5247","Alojamiento y comida",4,71,"Bogota","Cundinamarca",221,15134437,2006-11-07
"E01633","8587","Salud",3,19,"Bogota","Cundinamarca",197,2677513,2008-10-27
"E01634","8427","Construccion",5,8,"Cali","Valle",42,2710753,2021-07-21
"E01635","6990","TIC",1,18,"Manizales","Caldas",8,,2024-05-06
"E01636","3913","Servicios profesionales",1,10,"Medellin","Antioquia",29,,2022-08-15
"E01637","7425","Comercio",2,14,"Bogota","Cundinamarca",114,,2015-08-22
"E01638","2564","Servicios profesionales",1,4,"Medellin","Antioquia",131,97524,2014-03-30
"E01639","5184","Comercio",2,15,"Bogota","Cundinamarca",152,914370,2012-07-08
"E01640","8338","Financiero",2,12,"Medellin","Antioquia",86,600727,2017-12-09
"E01641","4814","TIC",1,73,"Pereira","Risaralda",210,1968308,2007-10-03
"E01642","1469","Financiero",1,100,"Cali","Valle",20,2096792,2023-05-12
"E01643","2053","Comercio",3,60,"Cali","Valle",68,6364738,2019-06-02
"E01644","7014","Manufactura",4,53,"Pereira","Risaralda",37,12000010,2021-12-18
"E01645","4110","Servicios profesionales",2,102,"Bogota","Cundinamarca",58,5364083,2020-03-28
"E01646","8203","Comercio",2,25,"Cali","Valle",37,1290394,2021-12-18
"E01647","1251","Educacion",2,14,"Medellin","Antioquia",139,616232,2013-08-02
"E01648","1960","Comercio",4,7,"Cali","Valle",93,1509340,2017-05-13
"E01649","4248","Inmobiliario",1,12,"Cali","Valle",195,323799,2008-12-26
"E01650","4822","Agricultura",4,53,"Cali","Valle",160,9546830,2011-11-11
"E01651","2529","Alojamiento y comida",2,5,"Barranquilla","Atlantico",191,265842,2009-04-25
"E01652","6931","Salud",2,21,"Pereira","Risaralda",194,1064273,2009-01-25
"E01653","1912","TIC",1,191,,,75,5234461,2018-11-04
"E01654","5380","Inmobiliario",1,40,"Bucaramanga","Santander",212,931033,2007-08-04
"E01655","3026","Comercio",2,68,"Bogota","Cundinamarca",152,3090503,2012-07-08
"E01656","3034","Educacion",1,26,"Medellin","Antioquia",150,670445,2012-09-06
"E01657","4162","Inmobiliario",2,59,"Medellin","Antioquia",83,,2018-03-09
"E01658","9602","Transporte",3,24,"Bogota","Cundinamarca",232,2935873,2005-12-12
"E01659","9729","Construccion",4,25,"Medellin","Antioquia",21,4788123,2023-04-12
"E01660","9878","Servicios profesionales",1,19,"Cali","Valle",81,361609,2018-05-08
"E01661","4911","Salud",2,121,"Cali","Valle",22,5384516,2023-03-13
"E01662","1247","Comercio",2,15,"Medellin","Antioquia",200,688528,2008-07-29
"E01663","3997","Inmobiliario",1,23,"Bogota","Cundinamarca",181,538063,2010-02-19
"E01664","2045","Comercio",3,31,"Bogota","Cundinamarca",177,3266454,2010-06-19
"E01665","5920","Financiero",1,34,"Medellin","Antioquia",119,991685,2015-03-25
"E01666","8610","Servicios profesionales",1,25,"Pereira","Risaralda",202,505206,2008-05-30
"E01667","9340","Transporte",5,5,"Medellin","Antioquia",93,1750277,2017-05-13
"E01668","5548","Inmobiliario",1,53,"Bucaramanga","Santander",39,,2021-10-19
"E01669","2781","Energia",4,7,"Bogota","Cundinamarca",202,1207610,2008-05-30
"E01670","2156","Financiero",1,93,"Bogota","Cundinamarca",74,2529556,2018-12-04
"E01671","1553","Alojamiento y comida",2,31,"Barranquilla","Atlantico",135,1594824,2013-11-30
"E01672","1218","Servicios profesionales",2,15,"Medellin","Antioquia",145,752360,2013-02-03
"E01673","5982","Energia",5,25,"Bogota","Cundinamarca",118,,2015-04-24
"E01674","4559","Administracion publica",1,57,"Cali","Valle",162,1646677,2011-09-12
"E01675","4130","Manufactura",4,36,"Medellin","Antioquia",217,8466064,2007-03-07
"E01676","8097","Financiero",1,35,"Bucaramanga","Santander",40,936906,2021-09-19
"E01677","4877","Comercio",3,12,"Cali","Valle",15,1512488,2023-10-09
"E01678","1830","Mineria",4,99,"Bogota","Cundinamarca",218,19217189,2007-02-05
"E01679","8575","Salud",4,63,"Bogota","Cundinamarca",139,15608543,2013-08-02
"E01680","4147","Educacion",1,12,"Barranquilla","Atlantico",114,281785,2015-08-22
"E01681","7485","Manufactura",5,28,"Bogota","Cundinamarca",191,10110874,2009-04-25
"E01682","6282","Manufactura",3,44,"Cali","Valle",185,5193007,2009-10-22
"E01683","1060","Transporte",4,58,"Medellin","Antioquia",234,12130295,2005-10-13
"E01684","8269","Agricultura",3,9,"Medellin","Antioquia",192,,2009-03-26
"E01685","7297","Manufactura",4,42,"Pereira","Risaralda",100,9406276,2016-10-15
"E01686","1958","Financiero",1,23,"Cali","Valle",169,604330,2011-02-14
"E01687","1553","Alojamiento y comida",3,24,"Cali","Valle",56,2556345,2020-05-27
"E01688","5356","Transporte",5,29,"Bogota","Cundinamarca",126,11173701,2014-08-27
"E01689","4159","Construccion",5,27,"Medellin","Antioquia",157,12331780,2012-02-09
"E01690","9298","Administracion publica",3,25,"Pereira","Risaralda",211,2739103,2007-09-03
"E01691","5003","Comercio",3,96,"Cali","Valle",112,10942318,2015-10-21
"E01692","7027","Energia",4,7,"Medellin","Antioquia",83,,2018-03-09
"E01693","1185","Salud",2,74,"Bogota","Cundinamarca",239,4784349,2005-05-16
"E01694","7267","Salud",3,19,"Cali","Valle",172,1939955,2010-11-16
"E01695","2953","Manufactura",4,24,"Barranquilla","Atlantico",142,5905972,2013-05-04
"E01696","7737","Salud",4,10,"Medellin","Antioquia",72,,2019-02-02
"E01697","1293","Administracion publica",3,30,"Pereira","Risaralda",41,,2021-08-20
"E01698","7502","Transporte",4,38,"Bogota","Cundinamarca",226,7437472,2006-06-10
"E01699","6277","TIC",2,18,"Bogota","Cundinamarca",40,1415179,2021-09-19
"E01700","1415","Construccion",5,12,"Barranquilla","Atlantico",20,,2023-05-12
"E01701","8113","Manufactura",3,339,"Barranquilla","Atlantico",216,52290494,2007-04-06
"E01702","8480","Energia",4,83,"Bogota","Cundinamarca",171,15708020,2010-12-16
"E01703","8935","TIC",1,52,"Pereira","Risaralda",99,1720870,2016-11-14
"E01704","6504","Educacion",3,83,"Bogota","Cundinamarca",95,8878155,2017-03-14
"E01705","3705","Construccion",4,18,"Cali","Valle",240,2824695,2005-04-16
"E01706","4897","Servicios profesionales",1,23,"Bogota","Cundinamarca",99,603088,2016-11-14
"E01707","6226","Transporte",4,11,"Medellin","Antioquia",21,2524353,2023-04-12
"E01708","9608","Manufactura",3,12,"Bogota","Cundinamarca",176,1260532,2010-07-19
"E01709","5862","Alojamiento y comida",2,274,"Bogota","Cundinamarca",33,14155512,2022-04-17
"E01710","5281","Inmobiliario",1,90,"Bogota","Cundinamarca",237,2643056,2005-07-15
"E01711","9979","Transporte",3,8,"Barranquilla","Atlantico",28,1316268,2022-09-14
"E01712","1783","Agricultura",5,49,"Bogota","Cundinamarca",201,21862550,2008-06-29
"E01713","9641","Manufactura",4,10,"Bucaramanga","Santander",185,1948578,2009-10-22
"E01714","6189","Agricultura",4,9,"Medellin","Antioquia",35,2239097,2022-02-16
"E01715","5119","Salud",3,31,"Bogota","Cundinamarca",105,2572713,2016-05-18
"E01716","2441","Administracion publica",3,20,"Cali","Valle",135,2185999,2013-11-30
"E01717","4460","Agricultura",3,39,"Bucaramanga","Santander",105,4910239,2016-05-18
"E01718","7294","Energia",4,19,"Cali","Valle",35,5881960,2022-02-16
"E01719","9170","Agricultura",3,33,"Medellin","Antioquia",73,,2019-01-03
"E01720","6238","Financiero",1,26,"Cali","Valle",180,774373,2010-03-21
"E01721","7836","Alojamiento y comida",3,23,"Bogota","Cundinamarca",37,3031896,2021-12-18
"E01722","3483","Salud",4,21,"Cali","Valle",172,4932451,2010-11-16
"E01723","2701","Comercio",3,10,"Cali","Valle",209,1316526,2007-11-02
"E01724","3376","Manufactura",4,31,"Cali","Valle",183,6408642,2009-12-21
"E01725","6134","Salud",4,64,"Cali","Valle",133,13382271,2014-01-29
"E01726","3899","Manufactura",5,13,"Medellin","Antioquia",128,4163947,2014-06-28
"E01727","7879","Alojamiento y comida",3,100,"Medellin","Antioquia",165,10584989,2011-06-14
"E01728","6384","Energia",5,12,"Medellin","Antioquia",21,3919901,2023-04-12
"E01729","1973","Financiero",1,11,"Medellin","Antioquia",191,351904,2009-04-25
"E01730","3061","Mineria",5,3,"Medellin","Antioquia",229,1042760,2006-03-12
"E01731","3492","Financiero",1,15,"Medellin","Antioquia",88,438670,2017-10-10
"E01732","3910","Administracion publica",2,38,"Barranquilla","Atlantico",154,2275970,2012-05-09
"E01733","1302","TIC",1,48,"Medellin","Antioquia",159,1386422,2011-12-11
"E01734","1017","Alojamiento y comida",2,11,"Cali","Valle",197,522996,2008-10-27
"E01735","5123","Salud",3,14,"Medellin","Antioquia",196,1998581,2008-11-26
"E01736","5947","Mineria",4,34,"Bogota","Cundinamarca",70,7741922,2019-04-03
"E01737","6924","Transporte",4,6,"Cali","Valle",105,,2016-05-18
"E01738","1438","Manufactura",4,110,"Bogota","Cundinamarca",196,23154094,2008-11-26
"E01739","8156","Alojamiento y comida",4,14,,,50,3368847,2020-11-23
"E01740","3696","Comercio",4,165,"Medellin","Antioquia",122,39808924,2014-12-25
"E01741","8594","Salud",3,47,"Bogota","Cundinamarca",203,5338048,2008-04-30
"E01742","8452","Comercio",4,10,"Barranquilla","Atlantico",113,2316975,2015-09-21
"E01743","7086","Servicios profesionales",1,23,"Bucaramanga","Santander",197,544765,2008-10-27
"E01744","5865","TIC",1,17,"Bogota","Cundinamarca",72,377768,2019-02-02
"E01745","9070","Educacion",1,10,"Bogota","Cundinamarca",169,190449,2011-02-14
"E01746","7985","TIC",2,10,"Manizales","Caldas",62,462531,2019-11-29
"E01747","2841","Comercio",2,74,"Cali","Valle",112,3413052,2015-10-21
"E01748","8306","TIC",2,47,"Bogota","Cundinamarca",177,1777417,2010-06-19
"E01749","3239","Servicios profesionales",1,157,"Cali","Valle",230,4310432,2006-02-10
"E01750","9283","TIC",1,45,"Medellin","Antioquia",55,1218607,2020-06-26
"E01751","2442","Construccion",5,11,"Medellin","Antioquia",186,4127857,2009-09-22
"E01752","7810","TIC",1,16,"Bucaramanga","Santander",135,396058,2013-11-30
"E01753","5359","Financiero",2,16,"Medellin","Antioquia",93,818520,2017-05-13
"E01754","5444","Comercio",2,81,"Pereira","Risaralda",89,3308448,2017-09-10
"E01755","9374","Financiero",1,11,"Bogota","Cundinamarca",117,234076,2015-05-24
"E01756","7465","Agricultura",3,8,"Bogota","Cundinamarca",77,860525,2018-09-05
"E01757","1192","Financiero",1,10,,,61,319364,2019-12-29
"E01758","3036","Construccion",4,68,"Cali","Valle",137,15531148,2013-10-01
"E01759","5382","Comercio",2,44,"Medellin","Antioquia",60,,2020-01-28
"E01760","4552","Manufactura",4,33,"Bogota","Cundinamarca",52,6857988,2020-09-24
"E01761","3888","Salud",4,23,"Medellin","Antioquia",172,4887279,2010-11-16
"E01762","5677","Servicios profesionales",2,72,"Bogota","Cundinamarca",225,3906311,2006-07-10
"E01763","8365","Comercio",4,43,"Cali","Valle",28,,2022-09-14
"E01764","4933","Comercio",3,10,"Bogota","Cundinamarca",76,,2018-10-05
"E01765","9649","Energia",4,37,"Medellin","Antioquia",35,8811831,2022-02-16
"E01766","6897","Inmobiliario",1,22,,,59,594875,2020-02-27
"E01767","2114","Mineria",5,56,"Bogota","Cundinamarca",52,19226274,2020-09-24
"E01768","8078","Alojamiento y comida",2,44,"Bogota","Cundinamarca",127,2713754,2014-07-28
"E01769","4688","Salud",3,79,"Medellin","Antioquia",214,8190158,2007-06-05
"E01770","3857","Construccion",5,47,"Bogota","Cundinamarca",69,15726133,2019-05-03
"E01771","2646","Administracion publica",1,9,"Bogota","Cundinamarca",56,,2020-05-27
"E01772","9379","Energia",4,49,"Medellin","Antioquia",109,11571298,2016-01-19
"E01773","1629","Financiero",1,57,,,227,1897216,2006-05-11
"E01774","6645","Transporte",5,13,"Medellin","Antioquia",35,3556737,2022-02-16
"E01775","8121","TIC",1,18,"Bucaramanga","Santander",83,,2018-03-09
"E01776","3299","Comercio",3,52,"Cali","Valle",26,7107301,2022-11-13
"E01777","7837","Agricultura",3,33,"Medellin","Antioquia",141,3428022,2013-06-03
"E01778","7962","Agricultura",4,32,"Cali","Valle",95,7866331,2017-03-14
"E01779","5015","Construccion",4,6,,,207,1383141,2008-01-01
"E01780","9422","Mineria",5,165,"Medellin","Antioquia",117,40998987,2015-05-24
"E01781","3508","TIC",1,7,"Barranquilla","Atlantico",18,164365,2023-07-11
"E01782","3748","Servicios profesionales",1,14,"Cali","Valle",122,482997,2014-12-25
"E01783","7908","Educacion",3,97,"Bogota","Cundinamarca",232,13930211,2005-12-12
"E01784","6323","Servicios profesionales",2,10,"Bogota","Cundinamarca",66,486541,2019-08-01
"E01785","9154","Comercio",2,19,"Medellin","Antioquia",31,772462,2022-06-16
"E01786","1084","Salud",3,48,"Medellin","Antioquia",6,4499399,2024-07-05
"E01787","6278","Salud",3,4,"Bogota","Cundinamarca",111,588883,2015-11-20
"E01788","5464","Inmobiliario",2,15,,,51,,2020-10-24
"E01789","9719","Manufactura",4,30,"Cali","Valle",62,6701414,2019-11-29
"E01790","3771","TIC",1,134,"Medellin","Antioquia",163,3663817,2011-08-13
"E01791","2144","Comercio",4,2,"Cali","Valle",10,389920,2024-03-07
"E01792","4807","Manufactura",3,79,"Pereira","Risaralda",192,11354871,2009-03-26
"E01793","3193","Agricultura",4,28,,,22,,2023-03-13
"E01794","1843","Manufactura",4,183,"Bogota","Cundinamarca",83,43552105,2018-03-09
"E01795","9968","Comercio",3,16,"Cali","Valle",52,2430582,2020-09-24
"E01796","3944","Transporte",4,31,"Bogota","Cundinamarca",198,5669268,2008-09-27
"E01797","6396","Inmobiliario",1,48,"Bogota","Cundinamarca",86,1206794,2017-12-09
"E01798","5535","Transporte",4,80,"Cali","Valle",108,13875361,2016-02-18
"E01799","9202","TIC",1,14,"Bogota","Cundinamarca",167,296480,2011-04-15
"E01800","6986","Financiero",1,97,"Bogota","Cundinamarca",114,2406128,2015-08-22
"E01801","3626","Alojamiento y comida",3,35,"Cali","Valle",71,5765464,2019-03-04
"E01802","5646","Financiero",1,11,"Bogota","Cundinamarca",106,303657,2016-04-18
"E01803","9441","Servicios profesionales",1,14,,,172,325912,2010-11-16
"E01804","9154","Salud",2,66,"Manizales","Caldas",153,2931480,2012-06-08
"E01805","4481","Administracion publica",2,8,"Bogota","Cundinamarca",18,515641,2023-07-11
"E01806","4451","Inmobiliario",2,40,"Bogota","Cundinamarca",67,2250845,2019-07-02
"E01807","5515","Salud",4,100,"Bogota","Cundinamarca",21,19736194,2023-04-12
"E01808","5062","Administracion publica",2,28,"Cali","Valle",191,1336955,2009-04-25
"E01809","5785","TIC",1,13,"Medellin","Antioquia",171,452671,2010-12-16
"E01810","5483","Agricultura",4,26,"Bogota","Cundinamarca",6,5395455,2024-07-05
"E01811","5638","TIC",2,28,"Bogota","Cundinamarca",110,1013107,2015-12-20
"E01812","4016","Comercio",2,13,"Manizales","Caldas",179,739869,2010-04-20
"E01813","4811","Salud",3,209,"Medellin","Antioquia",159,26001048,2011-12-11
"E01814","8609","Educacion",3,13,"Bogota","Cundinamarca",122,1464928,2014-12-25
"E01815","3174","Inmobiliario",1,10,"Cali","Valle",220,,2006-12-07
"E01816","5728","Servicios profesionales",2,65,"Manizales","Caldas",170,3562491,2011-01-15
"E01817","9261","Manufactura",4,106,"Pereira","Risaralda",192,24872117,2009-03-26
"E01818","8709","TIC",1,19,"Medellin","Antioquia",44,440141,2021-05-22
"E01819","8877","Mineria",5,40,"Medellin","Antioquia",184,15256285,2009-11-21
"E01820","5049","Agricultura",4,19,,,72,,2019-02-02
"E01821","9193","Servicios profesionales",1,29,"Bogota","Cundinamarca",84,723742,2018-02-07
"E01822","6633","Inmobiliario",1,2,"Bogota","Cundinamarca",116,56055,2015-06-23
"E01823","6028","Transporte",4,138,"Bogota","Cundinamarca",65,26620048,2019-08-31
"E01824","1568","Agricultura",4,18,"Bogota","Cundinamarca",237,3003627,2005-07-15
"E01825","9575","Agricultura",3,34,"Bucaramanga","Santander",123,5164223,2014-11-25
"E01826","2487","TIC",1,13,"Bogota","Cundinamarca",59,364516,2020-02-27
"E01827","4963","Administracion publica",2,32,"Barranquilla","Atlantico",84,,2018-02-07
