"id_empresa","id_servicio","fecha_uso","canal"
"E01741","SV022",2022-09-14,"autogestion"
"E01742","SV011",2022-09-14,"virtual"
"E01813","SV016",2022-09-14,"autogestion"
"E01818","SV008",2022-09-14,"autogestion"
"E01889","SV038",2022-09-14,"virtual"
"E01912","SV015",2022-09-14,"autogestion"
"E01947","SV038",2022-09-14,"virtual"
"E01994","SV038",2022-09-14,"virtual"
"E02183","SV010",2022-09-14,"presencial"
"E02215","SV031",2022-09-14,"virtual"
"E02256","SV003",2022-09-14,"virtual"
"E02275","SV037",2022-09-14,"presencial"
"E02305","SV038",2022-09-14,"presencial"
"E02354","SV011",2022-09-14,"presencial"
"E02451","SV017",2022-09-14,"virtual"
"E02468","SV014",2022-09-14,"virtual"
"E02489","SV013",2022-09-14,"presencial"
"E02507","SV015",2022-09-14,"presencial"
"E02510","SV004",2022-09-14,"presencial"
"E02540","SV028",2022-09-14,"presencial"
"E02581","SV026",2022-09-14,"autogestion"
"E02698","SV009",2022-09-14,"autogestion"
"E02747","SV013",2022-09-14,"virtual"
"E02767","SV026",2022-09-14,"presencial"
"E02794","SV011",2022-09-14,"autogestion"
"E02877","SV040",2022-09-14,"presencial"
"E02889","SV022",2022-09-14,"virtual"
"E02948","SV008",2022-09-14,"virtual"
"E02986","SV022",2022-09-14,"virtual"
"E03005","SV018",2022-09-14,"autogestion"
"E03278","SV025",2022-09-14,"virtual"
"E03292","SV029",2022-09-14,"autogestion"
"E03338","SV031",2022-09-14,"presencial"
"E03456","SV031",2022-09-14,"autogestion"
"E03490","SV010",2022-09-14,"virtual"
"E03599","SV029",2022-09-14,"autogestion"
"E03628","SV031",2022-09-14,"virtual"
"E03675","SV031",2022-09-14,"presencial"
"E03697","SV011",2022-09-14,"presencial"
"E03712","SV012",2022-09-14,"virtual"
"E03809","SV010",2022-09-14,"virtual"
"E03935","SV013",2022-09-14,"presencial"
"E03959","SV011",2022-09-14,"presencial"
"E04076","SV031",2022-09-14,"presencial"
"E04086","SV031",2022-09-14,"autogestion"
"E04147","SV028",2022-09-14,"presencial"
"E04147","SV036",2022-09-14,"virtual"
"E04156","SV015",2022-09-14,"presencial"
"E04160","SV024",2022-09-14,"autogestion"
"E04188","SV040",2022-09-14,"presencial"
"E04233","SV038",2022-09-14,"autogestion"
"E04261","SV031",2022-09-14,"autogestion"
"E04284","SV031",2022-09-14,"autogestion"
"E04302","SV031",2022-09-14,"virtual"
"E04302","SV011",2022-09-14,"autogestion"
"E04321","SV031",2022-09-14,"virtual"
"E04407","SV011",2022-09-14,"virtual"
"E04454","SV031",2022-09-14,"autogestion"
"E04624","SV018",2022-09-14,"presencial"
"E04650","SV011",2022-09-14,"virtual"
"E04695","SV011",2022-09-14,"virtual"
"E04842","SV028",2022-09-14,"virtual"
"E04889","SV031",2022-09-14,"autogestion"
"E04959","SV002",2022-09-14,"virtual"
"E04999","SV030",2022-09-14,"presencial"
"E00088","SV028",2022-09-15,"presencial"
"E00153","SV011",2022-09-15,"virtual"
"E00157","SV011",2022-09-15,"virtual"
"E00186","SV025",2022-09-15,"presencial"
"E00194","SV030",2022-09-15,"virtual"
"E00266","SV028",2022-09-15,"virtual"
"E00267","SV031",2022-09-15,"autogestion"
"E00471","SV024",2022-09-15,"autogestion"
"E00482","SV011",2022-09-15,"virtual"
"E00534","SV013",2022-09-15,"presencial"
"E00544","SV013",2022-09-15,"presencial"
"E00610","SV028",2022-09-15,"virtual"
"E00647","SV017",2022-09-15,"virtual"
"E00707","SV013",2022-09-15,"presencial"
"E00721","SV031",2022-09-15,"autogestion"
"E00917","SV028",2022-09-15,"virtual"
"E00932","SV014",2022-09-15,"presencial"
"E01140","SV040",2022-09-15,"presencial"
"E01220","SV013",2022-09-15,"virtual"
"E01235","SV034",2022-09-15,"presencial"
"E01299","SV029",2022-09-15,"presencial"
"E01332","SV017",2022-09-15,"virtual"
"E01374","SV004",2022-09-15,"virtual"
"E01405","SV038",2022-09-15,"presencial"
"E01436","SV017",2022-09-15,"presencial"
"E01443","SV026",2022-09-15,"virtual"
"E01521","SV038",2022-09-15,"autogestion"
"E01545","SV009",2022-09-15,"presencial"
"E01559","SV038",2022-09-15,"virtual"
"E01588","SV031",2022-09-15,"autogestion"
"E01603","SV015",2022-09-15,"presencial"
"E01667","SV031",2022-09-15,"presencial"
"E01695","SV002",2022-09-15,"autogestion"
"E01715","SV016",2022-09-15,"presencial"
"E01717","SV013",2022-09-15,"autogestion"
"E01722","SV028",2022-09-15,"virtual"
"E01792","SV028",2022-09-15,"autogestion"
"E01858","SV031",2022-09-15,"autogestion"
"E01967","SV009",2022-09-15,"presencial"
"E01991","SV015",2022-09-15,"virtual"
"E02036","SV039",2022-09-15,"presencial"
"E02109","SV031",2022-09-15,"virtual"
"E02133","SV014",2022-09-15,"virtual"
"E02173","SV034",2022-09-15,"virtual"
"E02181","SV004",2022-09-15,"virtual"
"E02357","SV023",2022-09-15,"presencial"
"E02561","SV002",2022-09-15,"virtual"
"E02569","SV037",2022-09-15,"autogestion"
"E02794","SV023",2022-09-15,"presencial"
"E02800","SV026",2022-09-15,"autogestion"
"E02882","SV005",2022-09-15,"autogestion"
"E02888","SV013",2022-09-15,"presencial"
"E02920","SV028",2022-09-15,"autogestion"
"E02922","SV022",2022-09-15,"autogestion"
"E03026","SV031",2022-09-15,"autogestion"
"E03109","SV004",2022-09-15,"presencial"
"E03117","SV024",2022-09-15,"autogestion"
"E03211","SV019",2022-09-15,"presencial"
"E03239","SV038",2022-09-15,"virtual"
"E03251","SV019",2022-09-15,"presencial"
"E03279","SV011",2022-09-15,"presencial"
"E03286","SV013",2022-09-15,"autogestion"
"E03381","SV031",2022-09-15,"autogestion"
"E03457","SV031",2022-09-15,"autogestion"
"E03462","SV029",2022-09-15,"presencial"
"E03476","SV038",2022-09-15,"presencial"
"E03486","SV038",2022-09-15,"autogestion"
"E03492","SV013",2022-09-15,"virtual"
"E03501","SV031",2022-09-15,"autogestion"
"E03538","SV005",2022-09-15,"virtual"
"E03599","SV022",2022-09-15,"autogestion"
"E03628","SV028",2022-09-15,"presencial"
"E03642","SV031",2022-09-15,"presencial"
"E03673","SV015",2022-09-15,"autogestion"
"E03673","SV005",2022-09-15,"autogestion"
"E03720","SV009",2022-09-15,"autogestion"
"E03727","SV028",2022-09-15,"virtual"
"E03753","SV028",2022-09-15,"autogestion"
"E03776","SV038",2022-09-15,"autogestion"
"E03780","SV015",2022-09-15,"presencial"
"E03811","SV012",2022-09-15,"presencial"
"E03925","SV038",2022-09-15,"autogestion"
"E03983","SV024",2022-09-15,"autogestion"
"E04079","SV029",2022-09-15,"virtual"
"E04085","SV009",2022-09-15,"presencial"
"E04087","SV004",2022-09-15,"autogestion"
"E04171","SV013",2022-09-15,"virtual"
"E04255","SV005",2022-09-15,"virtual"
"E04273","SV011",2022-09-15,"autogestion"
"E04352","SV009",2022-09-15,"autogestion"
"E04401","SV038",2022-09-15,"virtual"
"E04403","SV012",2022-09-15,"presencial"
"E04407","SV004",2022-09-15,"presencial"
"E04425","SV005",2022-09-15,"virtual"
"E04426","SV015",2022-09-15,"virtual"
"E04470","SV034",2022-09-15,"autogestion"
"E04476","SV008",2022-09-15,"autogestion"
"E04612","SV031",2022-09-15,"autogestion"
"E04686","SV011",2022-09-15,"presencial"
"E04733","SV009",2022-09-15,"virtual"
"E04773","SV027",2022-09-15,"presencial"
"E04777","SV020",2022-09-15,"virtual"
"E04779","SV037",2022-09-15,"autogestion"
"E04811","SV031",2022-09-15,"presencial"
"E04869","SV031",2022-09-15,"presencial"
"E04937","SV005",2022-09-15,"presencial"
"E04940","SV005",2022-09-15,"presencial"
"E04943","SV009",2022-09-15,"presencial"
"E04963","SV008",2022-09-15,"autogestion"
"E04981","SV028",2022-09-15,"autogestion"
"E00048","SV006",2022-09-16,"virtual"
"E00053","SV011",2022-09-16,"autogestion"
"E00101","SV005",2022-09-16,"presencial"
"E00154","SV028",2022-09-16,"presencial"
"E00168","SV031",2022-09-16,"presencial"
"E00260","SV004",2022-09-16,"presencial"
"E00272","SV021",2022-09-16,"autogestion"
"E00420","SV013",2022-09-16,"presencial"
"E00432","SV040",2022-09-16,"virtual"
"E00487","SV031",2022-09-16,"presencial"
"E00533","SV038",2022-09-16,"virtual"
"E00564","SV028",2022-09-16,"presencial"
"E00658","SV028",2022-09-16,"autogestion"
"E00780","SV011",2022-09-16,"autogestion"
"E00802","SV024",2022-09-16,"virtual"
"E00809","SV026",2022-09-16,"presencial"
"E00812","SV031",2022-09-16,"autogestion"
"E00828","SV039",2022-09-16,"autogestion"
"E00881","SV013",2022-09-16,"autogestion"
"E00883","SV023",2022-09-16,"autogestion"
"E00886","SV031",2022-09-16,"presencial"
"E00916","SV008",2022-09-16,"autogestion"
"E00935","SV038",2022-09-16,"virtual"
"E01137","SV020",2022-09-16,"virtual"
"E01158","SV031",2022-09-16,"virtual"
"E01223","SV023",2022-09-16,"virtual"
"E01306","SV034",2022-09-16,"autogestion"
"E01318","SV029",2022-09-16,"autogestion"
"E01414","SV013",2022-09-16,"autogestion"
"E01459","SV009",2022-09-16,"presencial"
"E01466","SV010",2022-09-16,"presencial"
"E01510","SV004",2022-09-16,"autogestion"
"E01588","SV024",2022-09-16,"autogestion"
"E01591","SV011",2022-09-16,"presencial"
"E01604","SV028",2022-09-16,"autogestion"
"E01684","SV038",2022-09-16,"virtual"
"E01694","SV028",2022-09-16,"virtual"
"E01726","SV040",2022-09-16,"virtual"
"E01866","SV038",2022-09-16,"virtual"
"E01933","SV014",2022-09-16,"virtual"
"E01966","SV038",2022-09-16,"autogestion"
"E01988","SV038",2022-09-16,"presencial"
"E02007","SV003",2022-09-16,"presencial"
"E02113","SV011",2022-09-16,"autogestion"
"E02126","SV013",2022-09-16,"autogestion"
"E02157","SV011",2022-09-16,"autogestion"
"E02183","SV026",2022-09-16,"autogestion"
"E02338","SV016",2022-09-16,"presencial"
"E02352","SV028",2022-09-16,"presencial"
"E02455","SV031",2022-09-16,"autogestion"
"E02544","SV005",2022-09-16,"virtual"
"E02570","SV001",2022-09-16,"autogestion"
"E02597","SV013",2022-09-16,"presencial"
"E02646","SV008",2022-09-16,"virtual"
"E02691","SV014",2022-09-16,"presencial"
"E02739","SV039",2022-09-16,"autogestion"
"E02804","SV020",2022-09-16,"autogestion"
"E02898","SV013",2022-09-16,"virtual"
"E02924","SV011",2022-09-16,"virtual"
"E02949","SV028",2022-09-16,"presencial"
"E02975","SV031",2022-09-16,"autogestion"
"E03197","SV030",2022-09-16,"autogestion"
"E03236","SV038",2022-09-16,"presencial"
"E03261","SV028",2022-09-16,"presencial"
"E03276","SV031",2022-09-16,"virtual"
"E03312","SV004",2022-09-16,"virtual"
"E03317","SV015",2022-09-16,"virtual"
"E03333","SV024",2022-09-16,"presencial"
"E03359","SV024",2022-09-16,"presencial"
"E03391","SV028",2022-09-16,"autogestion"
"E03467","SV016",2022-09-16,"virtual"
"E03519","SV038",2022-09-16,"autogestion"
"E03595","SV028",2022-09-16,"autogestion"
"E03623","SV031",2022-09-16,"virtual"
"E03844","SV018",2022-09-16,"presencial"
"E03852","SV028",2022-09-16,"virtual"
"E03861","SV018",2022-09-16,"presencial"
"E03965","SV028",2022-09-16,"autogestion"
"E04016","SV001",2022-09-16,"virtual"
"E04124","SV017",2022-09-16,"presencial"
"E04244","SV028",2022-09-16,"autogestion"
"E04288","SV004",2022-09-16,"autogestion"
"E04313","SV020",2022-09-16,"presencial"
"E04416","SV028",2022-09-16,"presencial"
"E04529","SV005",2022-09-16,"presencial"
"E04533","SV038",2022-09-16,"autogestion"
"E04573","SV031",2022-09-16,"autogestion"
"E04795","SV013",2022-09-16,"presencial"
"E04858","SV028",2022-09-16,"autogestion"
"E04862","SV028",2022-09-16,"autogestion"
"E00016","SV040",2022-09-17,"presencial"
"E00043","SV028",2022-09-17,"presencial"
"E00059","SV013",2022-09-17,"presencial"
"E00102","SV034",2022-09-17,"virtual"
"E00203","SV031",2022-09-17,"presencial"
"E00261","SV023",2022-09-17,"virtual"
"E00341","SV028",2022-09-17,"autogestion"
"E00403","SV032",2022-09-17,"virtual"
"E00432","SV002",2022-09-17,"autogestion"
"E00442","SV002",2022-09-17,"autogestion"
"E00533","SV031",2022-09-17,"presencial"
"E00555","SV024",2022-09-17,"virtual"
"E00558","SV013",2022-09-17,"autogestion"
"E00583","SV018",2022-09-17,"autogestion"
"E00620","SV015",2022-09-17,"presencial"
"E00627","SV004",2022-09-17,"virtual"
"E00754","SV038",2022-09-17,"autogestion"
"E00760","SV028",2022-09-17,"autogestion"
"E00786","SV037",2022-09-17,"virtual"
"E00888","SV027",2022-09-17,"autogestion"
"E01106","SV013",2022-09-17,"virtual"
"E01163","SV012",2022-09-17,"virtual"
"E01264","SV024",2022-09-17,"virtual"
"E01289","SV028",2022-09-17,"virtual"
"E01291","SV031",2022-09-17,"autogestion"
"E01301","SV012",2022-09-17,"presencial"
"E01358","SV034",2022-09-17,"presencial"
"E01510","SV011",2022-09-17,"presencial"
"E01593","SV011",2022-09-17,"virtual"
"E01614","SV002",2022-09-17,"autogestion"
"E01617","SV013",2022-09-17,"presencial"
"E01625","SV031",2022-09-17,"virtual"
"E01657","SV004",2022-09-17,"autogestion"
"E01680","SV037",2022-09-17,"presencial"
"E01681","SV002",2022-09-17,"presencial"
"E01714","SV020",2022-09-17,"autogestion"
"E01912","SV015",2022-09-17,"autogestion"
"E01976","SV013",2022-09-17,"virtual"
"E02111","SV033",2022-09-17,"presencial"
"E02217","SV038",2022-09-17,"virtual"
"E02747","SV038",2022-09-17,"presencial"
"E02749","SV031",2022-09-17,"autogestion"
"E02767","SV022",2022-09-17,"presencial"
"E02959","SV001",2022-09-17,"autogestion"
"E03001","SV005",2022-09-17,"virtual"
"E03207","SV018",2022-09-17,"virtual"
"E03269","SV013",2022-09-17,"autogestion"
"E03353","SV011",2022-09-17,"autogestion"
"E03356","SV024",2022-09-17,"virtual"
"E03406","SV036",2022-09-17,"virtual"
"E03413","SV031",2022-09-17,"autogestion"
"E03467","SV013",2022-09-17,"virtual"
"E03483","SV032",2022-09-17,"presencial"
"E03496","SV040",2022-09-17,"autogestion"
"E03546","SV020",2022-09-17,"virtual"
"E03546","SV038",2022-09-17,"presencial"
"E03568","SV026",2022-09-17,"autogestion"
"E03571","SV028",2022-09-17,"presencial"
"E03595","SV034",2022-09-17,"virtual"
"E03773","SV028",2022-09-17,"virtual"
"E03774","SV040",2022-09-17,"virtual"
"E03781","SV011",2022-09-17,"presencial"
"E03822","SV034",2022-09-17,"virtual"
"E03860","SV013",2022-09-17,"autogestion"
"E03922","SV024",2022-09-17,"autogestion"
"E03936","SV013",2022-09-17,"autogestion"
"E04190","SV031",2022-09-17,"presencial"
"E04212","SV005",2022-09-17,"virtual"
"E04355","SV031",2022-09-17,"virtual"
"E04467","SV030",2022-09-17,"autogestion"
"E04636","SV031",2022-09-17,"presencial"
"E04735","SV038",2022-09-17,"presencial"
"E04813","SV024",2022-09-17,"virtual"
"E04820","SV011",2022-09-17,"presencial"
"E00014","SV005",2022-09-18,"autogestion"
"E00029","SV031",2022-09-18,"presencial"
"E00082","SV013",2022-09-18,"autogestion"
"E00234","SV031",2022-09-18,"autogestion"
"E00250","SV031",2022-09-18,"presencial"
"E00426","SV026",2022-09-18,"presencial"
"E00493","SV038",2022-09-18,"virtual"
"E00577","SV034",2022-09-18,"presencial"
"E00617","SV031",2022-09-18,"autogestion"
"E00632","SV015",2022-09-18,"autogestion"
"E00639","SV030",2022-09-18,"presencial"
"E00693","SV034",2022-09-18,"virtual"
"E00711","SV032",2022-09-18,"autogestion"
"E00775","SV028",2022-09-18,"virtual"
"E00844","SV008",2022-09-18,"virtual"
"E00848","SV009",2022-09-18,"autogestion"
"E00855","SV007",2022-09-18,"presencial"
"E00884","SV017",2022-09-18,"autogestion"
"E00930","SV013",2022-09-18,"autogestion"
"E00932","SV014",2022-09-18,"autogestion"
"E00992","SV010",2022-09-18,"autogestion"
"E01003","SV024",2022-09-18,"presencial"
"E01110","SV038",2022-09-18,"presencial"
"E01118","SV039",2022-09-18,"autogestion"
"E01150","SV012",2022-09-18,"presencial"
"E01160","SV040",2022-09-18,"presencial"
"E01170","SV028",2022-09-18,"autogestion"
"E01171","SV011",2022-09-18,"virtual"
"E01178","SV024",2022-09-18,"virtual"
"E01231","SV031",2022-09-18,"presencial"
"E01259","SV031",2022-09-18,"presencial"
"E01331","SV031",2022-09-18,"presencial"
"E01407","SV011",2022-09-18,"presencial"
"E01595","SV038",2022-09-18,"autogestion"
"E01703","SV036",2022-09-18,"virtual"
"E01742","SV011",2022-09-18,"presencial"
"E01761","SV029",2022-09-18,"virtual"
"E01872","SV037",2022-09-18,"autogestion"
"E01910","SV031",2022-09-18,"presencial"
"E01910","SV028",2022-09-18,"virtual"
"E01952","SV014",2022-09-18,"presencial"
"E01992","SV038",2022-09-18,"virtual"
"E02064","SV005",2022-09-18,"autogestion"
"E02104","SV038",2022-09-18,"presencial"
"E02105","SV011",2022-09-18,"presencial"
"E02178","SV015",2022-09-18,"virtual"
"E02229","SV031",2022-09-18,"virtual"
"E02261","SV031",2022-09-18,"virtual"
"E02273","SV011",2022-09-18,"autogestion"
"E02312","SV027",2022-09-18,"presencial"
"E02333","SV038",2022-09-18,"virtual"
"E02338","SV040",2022-09-18,"presencial"
"E02413","SV024",2022-09-18,"presencial"
"E02473","SV017",2022-09-18,"presencial"
"E02556","SV040",2022-09-18,"presencial"
"E02581","SV017",2022-09-18,"autogestion"
"E02587","SV033",2022-09-18,"autogestion"
"E02596","SV029",2022-09-18,"virtual"
"E02783","SV039",2022-09-18,"presencial"
"E02814","SV028",2022-09-18,"virtual"
"E02827","SV024",2022-09-18,"autogestion"
"E02942","SV030",2022-09-18,"presencial"
"E02943","SV038",2022-09-18,"autogestion"
"E02955","SV015",2022-09-18,"virtual"
"E03005","SV039",2022-09-18,"virtual"
"E03044","SV011",2022-09-18,"autogestion"
"E03054","SV002",2022-09-18,"presencial"
"E03080","SV008",2022-09-18,"autogestion"
"E03267","SV005",2022-09-18,"presencial"
"E03278","SV011",2022-09-18,"presencial"
"E03286","SV020",2022-09-18,"virtual"
"E03314","SV015",2022-09-18,"virtual"
"E03325","SV017",2022-09-18,"presencial"
"E03351","SV029",2022-09-18,"presencial"
"E03433","SV028",2022-09-18,"virtual"
"E03499","SV011",2022-09-18,"autogestion"
"E03554","SV014",2022-09-18,"autogestion"
"E03578","SV028",2022-09-18,"virtual"
"E03609","SV031",2022-09-18,"presencial"
"E03676","SV017",2022-09-18,"presencial"
"E03827","SV028",2022-09-18,"autogestion"
"E03845","SV003",2022-09-18,"virtual"
"E03918","SV031",2022-09-18,"presencial"
"E04076","SV009",2022-09-18,"autogestion"
"E04082","SV037",2022-09-18,"presencial"
"E04089","SV004",2022-09-18,"presencial"
"E04188","SV002",2022-09-18,"presencial"
"E04269","SV009",2022-09-18,"presencial"
"E04278","SV011",2022-09-18,"presencial"
"E04409","SV005",2022-09-18,"autogestion"
"E04426","SV020",2022-09-18,"autogestion"
"E04522","SV011",2022-09-18,"presencial"
"E04551","SV028",2022-09-18,"virtual"
"E04578","SV039",2022-09-18,"presencial"
"E04612","SV031",2022-09-18,"autogestion"
"E04775","SV003",2022-09-18,"presencial"
"E04821","SV009",2022-09-18,"presencial"
"E04982","SV024",2022-09-18,"virtual"
"E00002","SV028",2022-09-19,"autogestion"
"E00146","SV026",2022-09-19,"presencial"
"E00315","SV002",2022-09-19,"presencial"
"E00355","SV029",2022-09-19,"virtual"
"E00355","SV020",2022-09-19,"virtual"
"E00384","SV038",2022-09-19,"autogestion"
"E00531","SV024",2022-09-19,"presencial"
"E00647","SV008",2022-09-19,"presencial"
"E00653","SV011",2022-09-19,"autogestion"
"E00705","SV028",2022-09-19,"presencial"
"E00828","SV013",2022-09-19,"presencial"
"E00871","SV024",2022-09-19,"autogestion"
"E01046","SV015",2022-09-19,"autogestion"
"E01125","SV024",2022-09-19,"presencial"
"E01158","SV038",2022-09-19,"autogestion"
"E01188","SV023",2022-09-19,"virtual"
"E01203","SV026",2022-09-19,"autogestion"
"E01222","SV015",2022-09-19,"virtual"
"E01267","SV024",2022-09-19,"presencial"
"E01355","SV033",2022-09-19,"presencial"
"E01358","SV031",2022-09-19,"autogestion"
"E01362","SV038",2022-09-19,"virtual"
"E01381","SV036",2022-09-19,"presencial"
"E01401","SV038",2022-09-19,"presencial"
"E01502","SV031",2022-09-19,"presencial"
"E01538","SV013",2022-09-19,"presencial"
"E01548","SV016",2022-09-19,"presencial"
"E01571","SV011",2022-09-19,"virtual"
"E01706","SV038",2022-09-19,"autogestion"
"E01715","SV005",2022-09-19,"presencial"
"E01779","SV006",2022-09-19,"presencial"
"E01869","SV014",2022-09-19,"autogestion"
"E01897","SV019",2022-09-19,"autogestion"
"E01902","SV038",2022-09-19,"virtual"
"E01923","SV031",2022-09-19,"virtual"
"E01934","SV038",2022-09-19,"virtual"
"E01952","SV011",2022-09-19,"presencial"
"E01987","SV011",2022-09-19,"presencial"
"E02004","SV001",2022-09-19,"presencial"
"E02005","SV024",2022-09-19,"virtual"
"E02074","SV016",2022-09-19,"autogestion"
"E02150","SV004",2022-09-19,"presencial"
"E02235","SV028",2022-09-19,"presencial"
"E02305","SV015",2022-09-19,"presencial"
"E02322","SV031",2022-09-19,"autogestion"
"E02340","SV017",2022-09-19,"presencial"
"E02425","SV039",2022-09-19,"presencial"
"E02445","SV008",2022-09-19,"presencial"
"E02456","SV015",2022-09-19,"virtual"
"E02493","SV005",2022-09-19,"virtual"
"E02565","SV002",2022-09-19,"autogestion"
"E02570","SV014",2022-09-19,"autogestion"
